Circle,Region,Division,Office Name,Pincode,Office Type,Delivery Status,District,State,Latitude,Longitude
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chowkipeta B.O,532264,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.900972,84.5533055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bendi B.O,532220,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7456388,84.3845833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tekkalipatnam B.O,532220,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7456388,84.3845833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Venkatapuram B.O,532220,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7456388,84.3845833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pedalaxmipuram B.O,532216,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7709444,84.185388
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Banapuram B.O,532216,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,17.0587129,80.1252008
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rangoi B.O,532243,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.848666,84.5038611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Loharibanda BO,532243,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.8560117,84.5562878
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Arakabhadra BO,532312,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.1005533,84.6138973
Telangana Circle,Hyderabad City Region,Sangareddy Division,Tellapur B.O,502032,BO,Delivery,SANGAREDDY,TELANGANA,17.467539,78.282811
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bhirlangi B.O,532312,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Deppilugonapaputtuga B.O,532312,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Edupuram B.O,532312,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Karapadu B.O,532312,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kesupuram B.O,532312,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Loddaputti B.O,532312,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Purushothapur (IPR) B.O,532312,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Boddapadu B.O,532222,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Garudabhadra B.O,532222,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Laxmidevipeta B.O,532222,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pallisaradhi B.O,532222,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kistupuram B.O,532195,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5185277,84.152055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pattupuram B.O,532195,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5185277,84.152055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Santhabommali B.O,532195,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5185277,84.152055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Cheepi B.O,532242,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.8715277,84.461511
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gudarurajamanipuram B.O,532242,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.8715277,84.461511
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Borivanka B.O,532292,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.951777,84.631722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kusumapuram B.O,532292,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.951777,84.631722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rushikudda B.O,532292,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.951777,84.631722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dolagovindapuram B.O,532291,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.0006944,84.5674166
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mundala B.O,532291,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.0006944,84.5674166
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Buragam B.O,532212,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.577166,84.2844722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Talagam B.O,532212,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.577166,84.2844722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mulapeta B.O,532211,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.485802,84.164015
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kedaripuram B.O,532221,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7745,84.410111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Lotturu BO,532221,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.8617729,84.3515759
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Reyyipadu B.O,532218,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.666111,84.368638
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Jalantrakota B.O,532284,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.946055,84.5854444
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kommusariapalli B.O,532203,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6068333,84.236555
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Parasurampuram B.O,532203,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6068333,84.236555
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Temburu B.O,532203,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6068333,84.236555
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,LINGALAVALASA,532203,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.605854,84.156619
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bhagavanpuram BO,532203,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.499623,83.759094
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Yendada B.O,530045,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.777121,83.361575
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Sagar Nagar B.O,530045,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.765157,83.356231
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Pedagadili B.O,530040,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.759225,83.319709
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Gayatri Engg College B.O,530048,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.82146,83.341113
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Mindi B.O,530012,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.704261,83.211782
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,INS Kalinga B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.86286,83.413653
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Kapuluppada B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.835345,83.384281
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Peddipalem B.O,531163,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.908474,83.400638
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Gudivada B.O,531162,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.056287,82.66607
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Chippada B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.93321,83.456686
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Nagarajupalem B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.934089,83.430797
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Pandranki B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.963302,83.365916
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Revidi B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.965384,83.372929
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Singannabanda B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.928067,83.42433
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Tallavalasa B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.903763,83.402974
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Tatituru B.O,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.932481,83.402306
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,MULAKUDDU,531162,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.911099,83.44568
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Yellapuvanipalem B.O,530027,BO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.737552,83.216468
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Narava B.O,530027,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.748342,83.21515
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Gurrampalem B.O,531173,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.820265,83.19853
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Ananthavaram B.O,531219,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.967459,83.293743
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Gandhavaram B.O,531219,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.981286,83.278028
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Sirlapalem B.O,531219,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.963901,83.308117
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Pakeertekya B.O,530049,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.708302,83.152679
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Chintalaagaraharam B.O,530047,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.784833,83.19973
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Cheluvuru B.O,535005,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,16.365045,80.582925
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Nandigam B.O,535216,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.366935,84.144233
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Savaravilli B.O,535216,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.999908,83.456352
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Devupalli B.O,535260,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.252172,83.286722
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Rachakindam B.O,535260,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.207516,83.317476
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Konda.Lingalavalasa B.O,535581,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.375841,83.237218
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Badevalasa,535581,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.3781082,83.3014319
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kottam B.O,535148,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.445406,82.440068
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Bhudevipeta B.O,535270,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.307463,83.30678
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Gollupalem B.O,535270,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.27977,83.333347
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Konisa B.O,535270,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.290812,83.294746
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Logisa B.O,535270,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.290812,83.294746
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,M Gumudam B.O,535270,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.209716,83.733195
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,S R R Puram B.O,535270,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,14.167023,79.089925
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Vemali B.O,535270,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.3099277,83.4203267
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,P.S.R Puram B.O,535215,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,13.519313,79.382808
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,V R Palem B.O,535250,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.045744,83.270627
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Alugubilli B.O,535250,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.085228,83.183745
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Bheemasinghi B.O,535250,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.035344,83.285384
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Palavalasa B.O,535220,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.887477,84.543842
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,PUNNAPUREDDIPETA BO,535220,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.223922,83.440271
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,K R Peta B.O,535183,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.95726,83.076403
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kallepalli B.O,535183,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.237443,83.930095
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,V B Puram B.O,535183,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.914131,83.180355
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Bhaligattam B.O,535183,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.650104,82.606469
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Mangalapalem B.O,535183,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.874262,83.187675
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Uttarapalli B.O,535183,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.89539,83.198013
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Cheedivalasa B.O,535183,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.4990205,83.8256166
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Seetharampuram B.O,535161,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.722422,81.320687
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Gummakota B.O,535273,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,18.35579,83.228559
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Chintalapeta B.O,535280,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.204569,83.402974
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Jammu B.O,535217,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.164286,83.453464
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kella B.O,535217,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.216895,83.470892
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Garida B.O,535217,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.223047,83.477066
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kondavelagada B.O,535217,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.164286,83.453464
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Godiyada B.O,535221,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.1719,83.290065
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kirthubarthi B.O,535221,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.17253,83.291302
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kothavalasa B.O,535221,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.193849,83.263981
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Ingilapalli Agraharam B.O,535580,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.127466,82.339764
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kuntinivalasa B.O,535580,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.401534,83.296083
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Vijayaramapuram B.O,535580,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.509896,83.515116
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Datti B.O,535582,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.404826,83.392264
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Govindapuram B.O,535204,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.0854,83.615184
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kanimella B.O,535204,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.151053,83.598586
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kovvada Agraharam B.O,535204,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.103943,83.568301
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Krishnapuram B.O,535204,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.079667,83.6322
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Lankapillipalem B.O,535204,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.126228,83.602567
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Alugolu B.O,535218,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.194922,83.541595
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kothapeta B.O,535218,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.164286,83.453464
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,M J R Peta B.O,535218,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.164286,83.453464
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Valluru B.O,535218,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.164449,83.45355
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,VOMMI BO,535218,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.168271,83.491698
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Konapuram B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.653963,78.837557
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Veeranaraynam B.O,535145,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.063463,83.120666
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Boddam B.O,535145,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.011922,83.080428
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Gumma B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.129131,83.009348
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Kothuru B.O,535145,BO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,18.702849,84.234466
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Konada B.O,535213,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.01746,83.562309
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Pasupam B.O,535213,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.067199,83.572296
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Gudivada B.O,535281,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.044064,83.12013
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Ambativalasa B.O,535003,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.187862,83.367586
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Dwarapudi B.O,535003,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.1408,83.371593
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Tekkali B.O,535003,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.197934,83.38161
Telangana Circle,Hyderabad Region,Khammam Division,Vadlagudem B.O,507306,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.201232,80.966557
Telangana Circle,Hyderabad Region,Khammam Division,Kakarla B.O,507166,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.1868,80.34925
Telangana Circle,Hyderabad Region,Khammam Division,Nallabandabodu B.O,507166,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.36763,80.544663
Telangana Circle,Hyderabad Region,Khammam Division,Kuppanakuntla B.O,507302,BO,Delivery,KHAMMAM,TELANGANA,17.168551,80.63564
Telangana Circle,Hyderabad Region,Khammam Division,Pallewada B.O,507302,BO,Delivery,KHAMMAM,TELANGANA,17.174904,80.738353
Telangana Circle,Hyderabad Region,Khammam Division,Gangadevunipadu,507302,BO,Delivery,KHAMMAM,TELANGANA,17.208809,80.613091
Telangana Circle,Hyderabad Region,Khammam Division,Garibpeta B.O,507118,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.67155,81.3922
Telangana Circle,Hyderabad Region,Khammam Division,Bangaruchelka B.O,507118,BO,Non Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.544593,80.646876
Telangana Circle,Hyderabad Region,Khammam Division,Chatakonda B.O,507118,BO,Non Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.3934235,80.6130647
Telangana Circle,Hyderabad Region,Khammam Division,Hemachandrapuram B.O,507118,BO,Non Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.544596,80.646873
Telangana Circle,Hyderabad Region,Khammam Division,Nagupalli B.O,507303,BO,Delivery,KHAMMAM,TELANGANA,17.22145,80.79938
Telangana Circle,Hyderabad Region,Khammam Division,Karivarigudem B.O,507120,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.4852661,80.5764665
Telangana Circle,Hyderabad Region,Khammam Division,Vepalagadda B.O,507120,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.498646,80.578163
Telangana Circle,Hyderabad Region,Khammam Division,Kunchaparthi B.O,507164,BO,Delivery,KHAMMAM,TELANGANA,17.089707,80.72135
Telangana Circle,Hyderabad Region,Khammam Division,Racharla B.O,507164,BO,Delivery,KHAMMAM,TELANGANA,17.09654,80.76092
Telangana Circle,Hyderabad Region,Khammam Division,Beerapally B.O,507164,BO,Delivery,KHAMMAM,TELANGANA,17.109784,80.699701
Telangana Circle,Hyderabad Region,Khammam Division,J.L.Puram B.O,507164,BO,Delivery,KHAMMAM,TELANGANA,17.077911,80.673151
Telangana Circle,Hyderabad Region,Khammam Division,KG Mallela B.O,507164,BO,Delivery,KHAMMAM,TELANGANA,17.079983,80.655023
Telangana Circle,Hyderabad Region,Khammam Division,Ramannapalem B.O,507164,BO,Delivery,KHAMMAM,TELANGANA,17.124667,80.676734
Telangana Circle,Hyderabad Region,Khammam Division,Shambunigudem B.O,507164,BO,Delivery,KHAMMAM,TELANGANA,17.092451,80.668855
Telangana Circle,Hyderabad Region,Khammam Division,Chandruthanda B.O,507127,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.587638,80.573183
Telangana Circle,Hyderabad Region,Khammam Division,Polaram B.O,507124,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.724833,80.344664
Telangana Circle,Hyderabad Region,Khammam Division,Bhagyanagar Thanda B.O,507123,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.59915,80.3426
Telangana Circle,Hyderabad Region,Khammam Division,Pegallapadu B.O,507127,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.59915,80.3426
Telangana Circle,Hyderabad Region,Khammam Division,Usirikayalapalli B.O,507123,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.6021977,80.3157237
Telangana Circle,Hyderabad Region,Khammam Division,Kachanapalli B.O,507123,BO,Non Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.544592,80.646877
Telangana Circle,Hyderabad Region,Khammam Division,Muthapuram B.O,507123,BO,Non Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.7773257,80.5003781
Telangana Circle,Hyderabad Region,Khammam Division,Guttakinda Gumpu B.O,507123,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.533689,80.30461
Telangana Circle,Hyderabad Region,Khammam Division,Polampally B.O,507123,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.561992,80.301088
Telangana Circle,Hyderabad Region,Khammam Division,Dongathogu B.O,507123,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.935751,80.412076
